Country Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Bhutan,,,,,,,,,,,,,,,,,,,,"135,653,289.917384","146,391,643.093012","148,934,332.000039","165,585,938.110355","169,264,987.184926","172,217,500.789606","201,375,722.7475","253,182,456.745234","283,855,835.889024","275,949,887.847409","299,787,274.771613","250,045,841.039783","250,794,358.529508","235,239,569.337404","270,801,565.190961","303,053,461.882371","316,420,860.158369","365,964,500.196472","376,955,086.107719","419,035,810.783235","439,158,233.475187","476,360,697.049551","537,050,133.254524","622,026,106.84369","702,682,018.270426","818,869,145.811526","897,672,085.755359","1,196,090,841.36845","1,257,480,560.88532","1,264,686,356.65309","1,585,319,109.1083","1,833,738,375.8303","1,779,561,112.28857"
Botswana,"32,902,654.4010581","35,644,985.2182477","38,091,777.0677901","41,616,418.5070928","45,788,670.6930146","51,465,624.4090769","58,642,385.2376744","66,248,426.9941409","77,361,532.9935123","96,243,298.1393835","126,954,476.930714","165,253,183.617311","244,124,115.653176","306,044,205.922122","355,168,715.375176","372,025,093.434102","451,624,959.61005","590,407,375.160033","819,870,595.111537","1,060,889,705.11871","1,073,812,403.80662","1,014,945,860.82549","1,172,230,575.57996","1,240,821,849.27576","1,114,783,538.17406","1,392,602,040.14794","1,965,227,085.13155","2,644,554,881.84186","3,083,822,367.10683","3,790,636,664.02546","3,942,877,353.59054","4,146,464,586.61674","4,160,129,177.1556","4,259,258,810.89328","4,730,599,690.73974","4,847,757,703.86629","5,020,265,168.28901","4,790,481,509.17679","5,484,263,050.39562","5,788,311,645.24919","5,489,646,902.56223","5,438,856,515.10063","7,511,538,764.70587","8,957,491,784.92086","9,931,223,496.1573","10,126,990,487.9848","10,939,028,155.3688","11,113,042,238.1836","10,106,837,286.0116","13,746,712,705.5936","15,292,424,757.1964","14,504,339,385.9436"
Sub-Saharan Africa (IFC classification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,"123,134,583.702686","124,482,774.155572","129,379,123.792932","142,025,078.771562","150,574,795.28224","157,930,018.375448","163,820,513.701425","191,767,441.663587","188,039,209.876317","189,106,529.232059","201,450,800.155415","230,317,882.787365","271,183,082.197963","281,398,705.922214","378,660,015.774664","451,152,460.825277","507,298,148.292476","610,578,631.218134","700,764,746.929727","797,048,197.065069","694,803,623.872112","748,312,391.344694","658,679,332.649258","637,820,670.572429","864,849,836.841362","1,122,265,014.86379","1,200,991,976.20365","1,264,899,288.27967","1,233,930,279.03002","1,440,711,459.411","1,377,374,987.52052","1,411,917,554.45482","1,278,781,259.30117","851,174,357.309582","1,115,389,673.9125","1,007,791,126.56226","937,741,512.447574","967,338,390.360019","999,477,458.730474","914,500,331.983723","931,833,293.75345","991,387,865.044932","1,139,754,771.91102","1,270,080,228.23241","1,350,300,947.46755","1,473,721,520.69935","1,698,125,679.65188","1,985,370,254.96172","1,981,728,179.49882","1,986,014,759.19785","2,212,696,611.84727","2,184,181,390.99191"
Canada,"40,767,969,453.696","41,978,852,041.4426","44,657,169,109.224","48,882,938,810.2204","53,909,570,342.169","60,358,632,035.1532","64,768,831,262.1761","70,759,031,841.7237","77,887,510,241.7083","86,303,952,531.3427","97,473,757,179.6395","111,034,447,924.033","128,943,105,689.431","157,503,067,484.663","170,685,214,313.803","202,833,671,399.594","207,779,031,499.765","214,672,569,474.884","238,669,113,880.826","268,893,260,348.957","300,668,112,436.4","307,902,245,278.431","333,808,828,302.499","347,140,761,331.171","355,704,137,678.506","368,867,218,423.893","421,530,165,912.519","498,166,896,887.95","555,513,513,513.514","582,722,831,676.38","598,208,082,395.042","579,531,728,303.136","563,664,832,183.552","564,493,995,313.415","590,517,341,882.833","613,761,642,830.95","637,536,472,627.474","616,766,430,738.119","661,264,723,699.266","724,918,860,682.782","715,423,553,719.008","734,661,951,188.428","865,873,242,452.359","992,226,099,521.914","1,133,759,985,475.67","1,278,610,846,644.8","1,424,065,729,447.91","1,502,678,437,546.86","1,337,577,639,751.55","1,577,040,082,217.76","1,777,788,888,888.89","1,821,424,139,311.45"
East Asia and the Pacific (IFC classification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe and Central Asia (IFC classification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,"10,712,712,465.0522","11,879,982,758.5619","13,063,643,795.7884","14,480,556,571.5476","15,346,741,669.7575","16,480,058,704.8531","17,740,013,179.26","18,942,729,779.1","20,524,886,616.4789",,,,,,,,,,,"112,531,847,651.728","103,062,479,965.889","105,632,100,679.703","105,256,552,787.385","100,501,184,695.067","101,901,431,957.592","146,075,372,831.175","182,937,591,991.014","197,908,057,168.728","191,081,490,230.454","244,022,455,456.378","246,903,857,952.58","257,022,107,043.806","249,966,798,830.536","276,720,695,309.644","323,971,635,945.877","312,031,429,538.026","272,270,373,866.189","278,904,197,266.52","273,548,236,722.807","256,042,925,982.354","262,647,169,329.818","286,658,255,888.618","334,574,926,429.049","374,224,186,243.667","384,753,967,478.597","405,183,914,852.772","450,528,109,859.46","524,289,203,562.031","509,467,163,036.925","550,638,974,461.538","657,417,830,723.595","631,173,029,581.956"
Channel Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,945,677,376.61477","6,262,740,656.85164","6,439,703,434.71024","6,232,906,290.4851","6,663,669,064.7482","7,332,244,897.95918","8,553,643,354.08275","8,827,272,727.27273","9,676,172,953.08188","11,514,605,842.3369",,,,,
Chile,"4,705,377,499.81869","5,502,763,243.33889","5,482,749,434.20374","5,794,301,526.88849","6,053,790,468.24208","7,013,580,346.15593","6,913,560,997.04789","7,074,820,185.61307","8,179,771,225.72187","8,981,111,663.54259","10,694,569,522.0727","11,532,517,864.1275","16,387,454,416.5288","15,535,549,705.8948","7,226,476,865.17312","9,857,547,848.58237","13,359,145,454.4104","15,399,431,309.6652","20,729,772,210.6846","27,572,307,600.4103","32,644,872,979.6923","24,339,421,605.1856","19,770,402,077.0148","19,232,737,055.4021","16,486,012,247.3704","17,722,536,671.3316","20,902,096,531.6075","24,640,912,615.8116","28,385,038,396.7035","31,558,927,517.2188","36,424,168,146.1543","44,467,946,384.2462","47,693,992,626.8649","55,154,226,759.96","71,349,202,308.6423","75,769,008,174.2547","82,808,986,191.6005","79,373,597,080.1017","72,995,286,764.4168","79,328,640,263.7897","72,336,972,322.3931","70,984,568,428.5785","77,840,186,384.8224","100,630,707,851.859","124,404,150,138.162","154,671,012,210.645","173,081,288,190.418","179,626,662,207.089","171,956,957,320.499","217,556,229,881.153","251,190,792,425.367","269,869,337,788.189"
China,"50,100,934,915.6492","46,464,003,927.0217","50,280,424,169.1138","58,613,239,132.7057","69,709,152,023.4307","75,879,433,528.3157","72,057,026,115.9338","69,993,499,400.1529","78,718,820,945.8759","91,506,213,646.1258","98,562,021,764.4023","112,159,815,863.885","136,769,881,126.331","142,254,740,054.455","161,162,497,663.83","151,627,679,386.658","172,349,008,332.744","148,178,859,490.823","176,634,786,270.697","189,399,992,473.921","194,111,112,580.308","203,183,214,981.86","228,455,947,879.686","257,432,147,241.187","306,666,660,698.093","297,831,879,941.527","270,372,194,996.888","309,522,625,241.62","343,973,680,226.249","356,936,901,183.933","379,468,656,246.252","422,660,918,111.414","440,500,898,964.599","559,224,707,280.731","728,007,199,936.412","856,084,729,312.253","952,652,693,079.137","1,019,458,585,326.15","1,083,277,930,359.88","1,198,474,934,198.78","1,324,806,914,358.35","1,453,827,554,714.01","1,640,958,732,775.07","1,931,644,331,142.47","2,256,902,590,825.33","2,712,950,886,698.27","3,494,055,944,791.32","4,521,827,288,303.98","4,991,256,406,734.99","5,930,529,470,799.17","7,321,935,025,069.66","8,227,102,629,831.48"
Cote d'Ivoire,"618,245,634.988018","645,284,474.640857","761,047,198.810423","921,063,326.096901","919,771,228.101812","1,024,102,881.82116","1,082,922,725.96955","1,281,281,277.85222","1,361,360,291.69501","1,455,482,795.25108","1,584,128,511.36618","1,849,400,398.34751","2,508,421,425.59464","3,070,152,313.92163","3,893,839,184.18046","4,662,053,819.6793","6,265,068,200.46311","7,900,526,290.2174","9,142,933,955.74314","10,175,617,589.2179","8,432,589,956.23119","7,567,110,855.98781","6,838,184,772.00521","6,841,639,250.28294","6,977,650,648.41169","9,158,302,111.30356","10,087,654,451.3011","10,255,169,812.0455","9,757,410,629.79471","10,795,850,584.4993","10,492,628,587.8308","11,152,971,284.4176","11,045,760,268.5308","8,313,557,515.32473","11,000,146,268.7285","12,139,234,220.4217","11,722,213,506.6176","12,782,570,245.73","12,556,457,526.9353","10,417,060,604.9044","10,545,285,036.7953","11,486,664,265.305","13,737,482,343.3822","15,481,092,596.4757","16,363,437,145.2025","17,367,303,155.9802","19,795,705,245.3489","23,414,253,327.8501","23,041,633,638.2307","22,920,779,597.555","24,073,812,829.8934","24,680,372,724.4372"
Latin America and the Caribbean (IFC classification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East and North Africa (IFC classification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,"657,597,317.013411","699,373,631.018922","723,624,330.677692","782,384,403.805909","814,140,009.288232","853,268,764.31619","934,078,958.168675","1,053,076,992.0168","1,152,418,382.11797","1,160,002,328.96821","1,233,991,070.56099","1,430,951,432.28522","1,758,727,646.78718","2,255,496,517.17176","2,752,770,608.56655","3,076,592,633.97198","3,366,368,801.19307","4,409,920,571.11064","5,811,443,663.36231","6,740,757,493.14259","7,636,346,056.24426","7,322,913,599.99482","7,381,853,864.71487","7,801,858,400.87719","8,148,223,551.98538","10,621,157,923.394","12,302,473,328.7923","12,493,286,836.9884","11,140,057,045.8017","11,151,578,702.8802","12,434,368,415.9998","11,396,311,478.4043","13,532,152,214.7985","9,220,467,286.23934","8,733,227,080.86831","9,732,338,099.34075","9,840,550,361.48209","9,629,642,599.839","10,486,456,218.2642","9,287,367,568.8254","9,633,109,256.77677","10,879,778,327.809","13,621,809,574.3326","15,775,356,736.7031","16,587,921,220.9676","17,953,103,008.559","20,431,779,033.658","23,735,537,026.2769","22,165,009,362.7864","22,493,301,699.3672","25,486,923,058.8757","25,321,590,401.7168"
"Congo, Rep.","151,675,739.030154","166,521,240.026537","172,233,430.691922","185,693,724.829007","198,318,063.860835","220,613,582.369827","237,397,428.336429","251,247,458.012189","265,040,036.059116","274,960,699.85855","322,128,019.323561","410,669,262.897929","541,973,362.480998","585,364,635.354748","767,102,679.018622","754,549,600.548182","765,224,030.636552","878,771,771.29105","1,198,749,665.95066","1,705,796,849.54655","1,993,512,325.92286","2,160,640,566.5396","2,097,274,289.61512","2,193,581,366.40722","2,160,872,541.41887","1,849,268,214.68184","2,297,753,649.2798","2,212,536,313.33492","2,389,593,021.94866","2,798,746,050.58236","2,724,853,507.64996","2,933,222,705.7974","1,918,970,177.74925","1,769,365,438.88526","2,116,003,868.17373","2,540,697,537.70424","2,322,719,101.28455","1,949,481,380.64925","2,353,909,441.70059","3,219,910,666.0298","2,794,259,756.13093","3,019,993,723.12586","3,495,868,724.65945","4,648,628,839.49057","6,087,002,681.74095","7,731,261,168.83097","8,394,688,589.03459","11,859,015,180.8733","9,593,536,719.0203","12,007,880,067.3847","14,425,606,793.3022","13,677,928,883.6386"
Colombia,"4,552,914,126.02977","4,968,598,034.74467","4,838,841,457.77778",5992169472,"5,790,247,619.04762","5,452,762,962.96296","5,727,208,180.14705","5,918,467,519.18157","6,405,440,200.13469","7,198,373,469.47995","7,820,367,892.9766","8,671,371,951.2195","10,315,774,588.1355","12,370,045,405.1288","13,098,633,901.8673","15,341,403,660.4698","19,470,978,268.2589","23,263,511,958.0509","27,940,389,361.1188","33,400,712,095.04","36,388,389,129.3376","38,968,019,453.0773","38,729,822,781.5997","38,253,120,737.9671","34,894,419,525.2204","34,942,483,688.1685","36,373,312,082.6578","39,212,545,681.4333","39,540,083,645.5519","40,274,204,595.2296","41,239,551,378.2482","49,279,585,355.0948","55,802,540,100.9795","81,703,496,603.9934","92,507,277,798.1985","97,160,111,573.337","106,659,507,963.528","98,443,743,190.8491","86,186,156,584.3817","99,886,577,575.5444","98,203,544,965.2678","97,933,392,356.4253","94,684,582,573.3167","117,074,865,515.279","146,520,136,085.39","162,773,603,929.706","207,520,149,156.402","244,056,736,297.413","234,360,070,287.095","287,000,940,839.272","336,559,866,920.815","369,606,330,701.98"
Comoros,,,,,,,,,,,,,,,,,,,,"123,505,661.481042","114,271,876.307163","107,089,562.585986","111,519,674.004581","107,489,831.822968","114,490,708.940052","162,487,778.531027","196,433,673.905339","207,476,558.527351","198,733,188.123343","250,030,778.38846","246,823,412.937961","266,191,082.845245","263,568,133.064641","185,761,813.213562","231,896,233.742985","230,495,756.548375","212,099,640.768249","215,394,048.572942","222,580,461.640908","201,899,883.626713","220,115,655.294095","251,162,420.638592","324,470,868.885287","362,420,483.548684","387,036,131.685576","403,179,474.351306","464,948,879.259374","530,131,963.428658","535,199,685.948686","543,376,206.062274","610,372,697.420461","595,900,353.493894"
Cape Verde,,,,,,,,,,,,,,,,,,,,"142,246,875.536716","139,468,114.599741","140,630,758.594899","138,476,239.366792","132,019,065.033419","137,728,155.212661","190,651,207.999511","235,253,171.953106","264,308,140.766022","267,448,513.521005","359,374,292.597236","376,141,054.42384","430,695,036.984829","431,424,963.14253","486,320,641.519669","573,124,584.056907","587,239,731.81753","571,463,017.847929","617,060,490.95944","675,281,384.08379","604,760,392.765824","624,141,912.607","679,340,246.251473","891,375,823.855505","1,022,562,771.13513","1,090,445,839.27445","1,236,876,851.37206","1,513,934,037.7149","1,789,332,787.69837","1,711,816,592.9548","1,664,310,632.03162","1,864,823,990.9938","1,827,021,561.6512"
Costa Rica,"490,324,267.102377","479,181,227.220072","511,902,566.699118","542,578,822.460723","592,981,156.226415","647,305,631.396226","699,456,618.264151","773,841,499.773585","853,630,203.169811","984,830,159.698113","1,077,152,887.35042","1,238,251,657.6619","1,528,916,175.15355","1,666,544,794.71392","1,960,863,535.87025","2,412,555,508.08092","3,072,427,124.57764","3,523,208,933.86208","4,035,519,471.59193","4,831,447,173.21361","2,623,807,083.30709","2,606,621,244.69654","3,976,453,954.94436","4,593,908,761.79189","4,796,628,461.62238","5,477,895,475.74339","5,841,132,961.39946","6,063,759,371.10467","6,866,402,028.35824","7,403,457,319.25185","7,162,546,761.41469","8,573,611,050.18873","9,638,291,586.86293","10,557,530,654.1743","11,722,357,067.305","11,843,228,539.7911","12,828,975,924.3336","14,101,753,567.4015","15,796,567,138.0566","15,946,443,103.2804","16,403,602,943.4123","16,844,378,578.178","17,517,536,016.1874","18,596,365,926.8535","19,964,893,807.3935","22,526,464,409.0829","26,321,999,607.4464","29,831,164,925.0537","29,382,590,137.6267","36,298,327,620.413","41,032,245,031.148","45,103,963,693.4823"
South Asia (IFC classification),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caribbean small states,"2,010,807,327.56567","2,120,345,745.36703","2,258,228,753.25757","2,429,886,845.91949","2,614,400,308.53721","2,834,716,263.34972","3,047,396,311.71372","3,031,236,448.30926","3,303,911,504.14583","3,646,983,578.29184","3,971,866,743.80953","4,595,320,687.08156","5,050,458,075.38615","6,535,038,896.67378","7,650,579,902.83471","7,874,819,951.88727","9,115,305,710.28083","9,329,515,061.53742","10,715,529,655.7534","13,198,346,193.5023","14,416,121,372.7299","16,021,593,668.7413","16,406,832,335.8781","15,572,528,850.2674","15,339,714,679.0232","13,910,360,574.7396","14,931,365,982.8292","15,805,757,981.2548","16,151,256,732.6892","17,581,092,345.3703","17,457,961,924.0573","17,177,932,542.1456","17,881,237,264.6402","18,982,650,149.1936","20,821,836,883.0337","22,680,636,420.1069","25,356,788,009.1174","27,847,248,294.6412","29,613,300,890.0765","32,260,464,990.4301","33,117,733,166.3116","34,929,021,599.5101","37,401,879,065.5924","40,740,375,080.6179","46,555,084,823.0759","52,432,657,466.6477","58,340,155,247.8437","66,571,021,788.9852","55,998,821,214.2746","59,193,743,656.2648","63,696,134,954.6894","64,932,526,224.649"
Cuba,,,,,,,,,,5693005244,6914658389,"8,135,150,888.7723","9,987,709,686.36912","11,405,957,363.4146","13,027,415,252.439","13,789,579,892.8136","14,206,158,657.8313","17,844,705,319.4805","19,584,443,219.1781","19,912,889,808.3333","20,150,254,124.0964","20,953,510,265.8824","22,205,716,020.35","24,039,383,641.4343","22,921,491,786.9543","24,226,283,927.4787","25,213,614,325.1389","27,458,999,535.6201","27,025,200,369.1125","28,645,436,550.5319","24,317,883,624.0548","22,085,858,204.0541","22,367,254,851.3514","28,448,326,795.9459","30,428,638,304.4183",25017300000,25366200000,25736600000,28365300000,30565200000,31683300000,33590400000,35901500000,38202800000,42644200000,52742100000,58603500000,60806200000,62078610000,64328220000,68233900000,
Curacao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,012,444,041.02053",,,,,,,,,,,,,,,,
Cyprus,,,,,,,,,,,,,,,"489,912,509.318032","576,090,037.834177","734,876,187.342706","964,024,738.781755","1,288,699,020.84443","2,154,311,327.61783","2,087,496,321.68135","2,159,242,370.64266","2,160,364,085.74811","2,278,248,930.25622","2,430,411,867.33038","3,090,734,455.16821","3,704,813,856.98828","4,278,792,561.50309","4,563,482,552.74276","5,591,130,222.4393","5,770,197,317.23341","6,912,150,472.55038","6,590,291,095.49418","7,425,703,907.18096","9,250,142,747.793","9,346,693,021.6331","8,905,554,119.33891","9,553,478,738.04769","9,776,223,013.13328","9,314,937,556.47906","9,679,304,970.56184","10,557,366,161.9634","13,319,544,758.4518","15,816,972,050.6976","16,997,801,392.3755","18,435,765,910.0111","21,841,815,680.8803","25,321,517,504.0281","23,542,650,736.3156","23,132,450,331.1258","24,851,264,943.0081",22766912960
Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,130,979,425.7383","28,688,387,778.3024","33,439,461,246.9367","39,263,369,285.936","45,972,833,316.4807","57,787,339,864.3557","64,894,609,844.6009","59,463,982,354.6268","63,863,336,207.3861","62,165,739,783.1888","58,807,244,367.8667","64,375,288,106.7769","78,425,201,660.6299","95,292,530,752.5967","113,976,672,924.834","130,052,420,701.169","148,345,088,495.575","180,511,237,062.592","225,448,799,062.683","197,218,205,666.317","198,475,392,670.157","216,011,355,932.203","196,446,226,535.564"
Germany,,,,,,,,,,"208,869,771,037.638","241,913,902,391.321","290,121,986,826.722","385,511,902,238.43","430,926,173,895.312","474,795,560,457.4","502,973,378,649.526","581,110,225,899.624","716,562,767,146.076","852,889,587,366.288","919,609,249,883.11","774,627,579,736.361","751,503,470,607.305","745,801,590,616.898","701,699,792,252.972","708,883,867,563.958","1,012,479,276,703.47","1,256,262,486,740.27","1,355,992,248,617.77","1,353,799,613,924.54","1,714,470,068,623.4","1,808,603,417,796.11","2,064,370,695,053.22","2,007,452,975,275.05","2,148,005,303,121.61","2,522,860,652,381.6","2,436,963,867,949.05","2,157,229,866,907.29","2,178,170,501,278.2","2,131,046,239,079.48","1,886,401,326,699.83","1,880,894,854,586.13","2,006,587,615,283.27","2,423,814,898,419.86","2,726,341,472,500.05","2,766,253,792,966.22","2,902,748,698,160.05","3,323,807,412,152.12","3,623,686,234,298.9","3,298,219,195,018.91","3,282,894,736,842.11","3,624,861,111,111.11","3,428,130,624,839.29"
